fips	total	salaries	benefits	instruction	instruction_salaries	instruction_benefits	support	pupil_support	staff_support	general_admin	school_admin
28057	7120	4745	1384	4406	3482	924	2157	302	145	201	479
28059	8942	5417	1636	4930	3493	1014	3546	476	569	239	538
28061	8752	5210	1695	4378	2975	925	3733	373	549	402	604
28063	9301	5640	1916	5046	3576	1134	3551	597	398	404	503
28065	11522	7591	1708	6634	5641	993	4228	386	505	523	465
28067	7641	4803	1536	4756	3241	1004	2394	368	261	159	445
28069	10013	5920	1615	5259	4258	1001	4146	254	707	408	451
28071	8687	5453	1581	5227	3850	1047	2984	378	292	227	448
28073	7977	5262	1495	5014	3754	991	2491	390	405	180	431
28075	8041	4955	1547	4815	3368	1020	2727	432	347	194	449
28077	8467	5177	1613	4918	3394	1015	2975	382	333	470	538
28079	7781	4921	1470	4137	3255	882	3035	397	472	430	564
28081	8209	5125	1525	5004	3558	1011	2715	453	366	211	434
28083	8808	5304	1701	4770	3370	1048	3252	287	672	395	521
28085	7446	4542	1452	4380	3099	922	2570	334	180	276	434
28087	8353	5071	1502	4808	3502	995	3059	411	486	182	484
28089	7746	4271	1306	4428	3006	915	2856	342	436	152	453
28091	8343	5089	1575	4753	3246	978	3009	402	614	230	492
28093	7799	4539	1431	4315	2969	907	2880	387	440	323	461
28095	8505	4766	1491	4657	3221	991	3238	333	263	389	527
28097	9729	6351	1831	6206	4508	1223	2941	516	359	526	526
28099	7056	4321	1348	4234	2992	876	2315	302	319	302	338
28101	8071	5084	1505	4709	3366	966	2831	490	386	279	478
28103	9424	5675	1837	5047	3459	1102	3788	565	653	322	447
28105	9756	6362	1887	5496	3868	1063	3702	518	531	355	505
28107	8471	5092	1564	5049	3629	1065	2832	246	393	233	476
28109	7959	4792	1511	4482	3059	936	2949	393	373	220	536
28111	8265	5064	1535	4898	3558	1034	2798	401	149	276	521
28113	8175	4808	1490	4405	3058	916	3137	552	389	255	503
28115	7104	4349	1386	4525	2989	947	2125	221	334	178	358
28117	7915	4895	1547	5111	3510	1086	2224	419	136	259	412
28119	16419	12980	1756	12200	11129	1071	3363	307	526	457	441
28121	7362	4543	1390	4404	2976	898	2453	398	307	211	518
28123	7098	4196	1347	4243	2799	887	2301	271	263	145	437
28125	14919	8121	1786	6995	5967	1028	7077	373	822	554	540
28127	7697	4582	1422	4624	3135	960	2491	182	283	307	541
28129	7502	4468	1451	4506	3084	964	2457	347	163	210	482
28131	7791	4897	1544	4629	3259	972	2642	330	488	213	444
28133	9637	5154	1656	4982	3253	997	3958	372	1062	638	450
28135	9502	5770	1887	5282	3741	1158	3507	363	644	635	451
28137	7312	4081	1286	4042	2697	826	2831	402	442	215	358
28139	7518	4607	1388	4637	3338	958	2323	239	365	223	459
28141	8049	4943	1497	4982	3415	1009	2505	390	208	166	489
28143	10353	6317	1907	5305	3711	1111	4239	436	665	439	740
28145	7536	4564	1446	4621	3126	978	2319	335	245	239	457
28147	9450	6281	1562	6047	4954	1093	2765	137	376	324	490
28149	8418	4947	1552	4690	3231	990	3331	573	510	207	409
28151	8305	4932	1573	4490	3112	951	3256	411	661	398	451
28153	7613	4649	1496	4482	3024	951	2559	330	207	305	506
28155	9404	4495	1428	4728	3230	984	4202	246	193	281	430
28157	9758	6086	1806	5248	4154	1094	3692	360	934	397	526
28159	8382	5038	1615	4826	3241	993	2938	298	506	362	466
28161	8062	4863	1580	4890	3237	1040	2654	343	327	378	389
28163	7976	4804	1552	4613	3193	978	2748	295	227	359	565
29001	8469	5204	1509	5282	3769	1096	2722	272	255	450	421
29003	8072	4700	1409	4962	3258	976	2677	241	294	342	573
29005	11154	7188	1769	7026	4828	1191	3654	362	246	644	786
29007	8465	5358	1559	5003	3381	1010	3009	342	382	282	450
29009	8015	5001	1393	4960	3384	926	2607	247	291	348	585
29011	8462	5051	1387	5443	3561	971	2592	281	176	512	530
29013	8572	4986	1506	5189	3453	1031	2887	289	355	467	506
29015	7973	5027	1324	4920	3503	907	2569	260	227	468	375
29017	7527	4643	1332	4468	3041	885	2633	305	262	478	454
29019	8766	5464	1633	5097	3572	1055	3272	525	415	192	599
29021	9087	5691	1756	5381	3763	1155	3159	478	594	127	467
29023	7295	4427	1515	4586	3109	1049	2256	378	304	235	348
29025	9814	5935	1676	5896	4053	1150	3354	281	212	619	669
29027	8474	5189	1558	4927	3433	1038	3110	434	474	323	419
29029	9314	5848	1725	5459	3746	1094	3361	361	500	361	595
29031	8111	5053	1620	4995	3422	1089	2728	355	318	407	389
29033	9256	5773	1479	5379	3704	972	3393	349	620	636	519
29035	8541	4708	1269	5137	3285	887	2962	230	383	577	512
29037	8210	5012	1366	4785	3442	933	3044	342	378	430	425
29039	7579	4375	1229	4625	3078	848	2527	222	288	304	359
29041	10346	6132	1867	6431	4097	1204	3357	282	331	732	506
29043	7330	4644	1164	4544	3341	840	2417	297	421	249	331
29045	8824	5332	1733	5563	3687	1182	2775	279	260	535	476
29047	9280	6001	1714	5488	3912	1109	3381	398	544	151	520
29049	8500	4747	1450	5453	3622	1105	2602	250	236	359	481
29051	8488	5381	1541	5353	3844	1057	2605	287	375	451	387
29053	8848	5314	1433	5384	3651	952	3001	358	346	530	458
29055	7578	4591	1404	4692	3136	920	2485	221	328	323	424
29057	9078	5067	1462	5431	3317	998	3106	322	380	522	514
29059	8803	5387	1521	5330	3594	966	3099	312	640	395	400
29061	9575	5975	1734	5745	3865	1163	3356	339	359	754	656
29063	9327	5381	1463	5443	3636	990	3403	283	301	725	658
29065	8125	4946	1443	5043	3389	950	2619	326	278	412	377
29067	8530	5430	1435	5071	3618	941	2950	286	491	350	347
29069	7773	4838	1406	4716	3210	919	2567	296	323	358	453
29071	8581	5345	1543	5156	3584	1021	2995	402	332	341	482
29073	7809	4956	1286	4691	3219	870	2708	370	401	297	457
29075	10098	5946	1579	6269	4075	1105	3289	397	383	507	503
29077	8065	5062	1426	4911	3378	927	2714	452	402	170	374
29079	8608	5036	1551	5287	3439	1074	2800	284	261	446	567
29081	8816	5360	1599	5299	3492	1052	3051	223	311	500	707
29083	8350	4943	1347	5070	3381	933	2791	253	243	495	564
29085	8935	5561	1573	5190	3373	943	3243	254	320	652	483
29087	11548	6605	1919	6700	4245	1251	4309	483	439	919	751
29089	7797	4939	1235	4799	3457	857	2608	258	308	575	431
29091	8006	5171	1470	5137	3586	999	2449	225	162	352	572
29093	9156	5400	1680	5303	3540	1080	3316	338	393	549	555
29095	9729	6218	1756	5549	3865	1076	3724	486	510	221	501
29097	7906	5032	1222	4874	3428	833	2630	263	343	158	375
29099	8706	5582	1672	5629	3940	1185	2707	295	232	351	523
29101	8681	5445	1683	5190	3609	1082	3088	435	456	348	510
29103	9528	5679	1909	5354	3580	1184	3679	420	455	716	445
29105	7351	4737	1391	4695	3242	940	2259	246	162	242	475
29107	8721	5010	1443	5412	3645	1044	2870	238	225	365	572
29109	7928	4620	1239	4948	3279	878	2510	269	320	315	439
29111	8628	4875	1609	5460	3252	1130	2728	231	301	429	548
29113	7615	4676	1276	4531	3088	860	2705	238	208	364	497
29115	8886	5485	1601	5630	3812	1110	2805	259	421	530	482
29117	8524	5224	1399	5355	3593	987	2726	201	233	234	657
29119	8063	5137	1026	5078	3617	735	2420	203	306	233	436
29121	8718	5269	1741	5326	3458	1145	2942	313	459	525	557
29123	9617	4950	1472	5074	3421	1036	4135	344	514	229	359
29125	7933	4576	1399	4866	3202	996	2612	257	159	389	485
29127	8046	5075	1503	5153	3476	1066	2410	285	197	365	485
29129	9429	5516	1631	5350	3531	1060	3592	368	286	615	722
29131	8465	5444	1541	5026	3511	935	3002	326	326	466	483
29133	7326	4668	1058	4321	3075	705	2531	234	340	515	483
29135	8012	4774	1337	4989	3398	951	2561	243	285	376	412
29137	8763	5173	1492	5295	3470	991	2990	229	247	589	501
29139	8624	4973	1389	5299	3452	969	2881	324	260	345	678
29141	8568	5605	1574	5406	3800	1079	2679	263	278	403	492
29143	9528	5795	1831	5681	3769	1218	3373	399	450	408	594
29145	7493	4713	1220	4646	3286	857	2445	317	358	243	320
29147	10408	6161	1802	6473	4181	1220	3445	359	263	707	678
29149	8034	4956	1424	5144	3435	972	2399	251	262	353	377
29151	7938	4751	1212	4511	3101	798	3021	318	328	456	433
29153	8982	5570	1669	5435	3614	1093	3006	343	260	512	511
29155	10514	5969	1774	6469	4006	1187	3525	411	522	527	690
29157	8064	4824	1578	4616	3172	1049	3023	431	345	311	532
29159	7617	4655	1446	4667	3253	985	2534	377	312	322	389
29161	8432	5337	1468	5256	3597	999	2730	360	383	320	429
29163	8686	5152	1361	5371	3503	907	2750	246	240	423	635
29165	10026	6612	1698	5895	4391	1092	3709	361	481	252	593
29167	8383	4970	1420	5010	3483	953	2962	289	218	464	772
29169	8477	5588	1527	5119	3670	996	2906	436	384	269	495
29171	8954	4677	1429	5271	3245	999	3189	279	409	381	503
29173	7497	4631	1158	4600	3148	803	2497	233	224	347	505
29175	8760	5348	1755	5357	3675	1186	2910	330	373	425	557
29177	8175	4850	1299	4732	3355	892	3002	310	384	418	469
29179	11609	6474	1989	6382	4047	1202	4513	422	289	701	747
29181	8030	4809	1619	4995	3345	1131	2519	381	196	410	322
29183	9161	5844	1921	5718	3977	1285	3143	542	273	114	544
29185	9022	5311	1478	5345	3611	978	3141	367	249	579	614
29186	10638	6546	1784	6543	4626	1280	3560	353	281	571	603
29187	7936	5247	1465	4813	3489	949	2651	406	394	247	330
29189	12630	8339	2519	7595	5476	1624	4671	725	590	286	811
29195	8437	5212	1522	5368	3636	1088	2647	328	313	341	482
29197	7617	4614	1446	4783	3139	1014	2361	211	70	462	466
29199	10293	5885	2208	6348	3935	1433	3347	332	447	502	610
29201	7678	4796	1288	4731	3272	898	2499	389	196	319	489
29203	8288	4942	1530	4868	3252	997	2879	443	318	359	340
29205	9120	5209	1653	5754	3535	1118	2863	312	191	408	657
29207	7880	4773	1454	4946	3275	985	2507	266	292	398	483
29209	8526	5334	1456	4917	3393	900	3125	415	497	428	488
29211	9409	5356	1797	5687	3470	1176	3089	266	279	597	564
29213	8174	5169	1503	4707	3339	908	2985	329	258	449	460
29215	7864	4853	1420	4850	3217	949	2582	331	296	428	389
29217	8095	5165	1361	5051	3555	937	2617	243	316	278	544
29219	8349	4953	1587	4784	3181	982	3166	348	376	444	567
29221	8285	5408	1392	4628	3341	862	3180	501	496	360	424
29223	8189	4992	1699	4811	3263	1109	2831	396	229	371	504
29225	7539	4725	1237	4656	3259	835	2480	268	322	309	406
29227	9370	6045	1301	5611	3837	834	3229	377	337	461	611
29229	7617	4811	1325	4547	3089	824	2586	295	284	327	556
29510	13275	7156	2598	7023	4874	1765	5692	725	610	481	757
30001	10576	6056	1805	7126	4365	1279	3200	111	316	466	435
30003	14844	7833	2425	8305	5064	1540	5748	622	739	476	920
30005	13848	7685	2588	7711	5011	1709	5348	721	569	710	616
30007	9070	5372	1488	5767	3966	1046	2931	324	272	460	475
30009	11871	6729	2181	7387	4582	1453	3951	205	457	552	508
30011	18827	9104	3526	10535	5672	2052	7465	396	638	1129	0
30013	9464	5662	1808	5864	3963	1185	3252	450	448	200	501
30015	15187	7868	2427	8662	5071	1565	5814	156	176	971	497
30017	9397	5338	2257	6125	3766	1499	3031	508	187	252	773
30019	12502	6566	2060	7302	4189	1211	4668	211	121	721	487
30021	10309	5990	2152	6160	4008	1441	3736	469	463	360	581
30023	10428	5714	1741	5797	3692	1072	4298	903	377	266	770
30025	17112	9112	3069	10711	6266	2088	5779	357	339	697	1012
30027	11685	6569	2135	6669	4246	1320	4386	319	377	565	517
30029	8902	5426	1627	5613	3819	1127	2959	523	350	231	508
30031	8990	5477	1574	5423	3674	1050	3173	528	390	215	523
30033	12373	6005	2016	6924	4119	1259	5049	313	292	816	373
30035	13204	7776	2276	7136	4765	1308	5330	780	821	584	778
30037	19229	10940	3414	11570	7408	2333	6400	133	289	1303	748
30039	12504	7339	1647	7801	5257	1087	4077	390	173	536	573
30041	12036	7014	1890	6487	4402	1282	4766	924	591	410	610
30043	10503	5414	1612	6468	3955	1200	3692	301	335	422	405
30045	17557	9446	3153	10389	6401	2405	6164	202	218	1626	0
30047	10837	6514	1824	6910	4584	1247	3455	520	257	281	717
30049	9367	6261	981	5743	4506	687	3225	873	293	150	537
30051	11993	6080	1887	6751	4267	1286	4733	176	242	1194	326
30053	10182	5647	1797	6099	3964	1247	3642	458	336	360	635
30055	12685	6223	1809	7450	4478	1231	4713	0	175	566	589
30057	13052	7032	2191	7837	4786	1466	4486	191	135	860	536
30059	12431	6953	2406	7167	4602	1444	4679	291	526	602	718
30061	14529	8015	2237	8649	5685	1599	5267	614	385	919	678
30063	9861	5663	1805	5800	3892	1203	3631	744	414	213	534
30065	10850	6191	1901	6610	4208	1265	3747	235	222	545	510
30067	10739	6243	2045	6618	4299	1384	3722	370	305	395	740
30069	14839	8247	1968	7602	5075	1075	5892	75	194	1742	183
30071	15537	7804	2485	9221	5501	1626	5544	244	199	796	623
30073	12000	6489	2060	6683	4367	1392	4738	671	464	595	700
30075	12628	6572	2334	6641	4562	1534	5552	200	376	514	565
30077	12192	6717	2107	7454	4746	1440	4386	677	280	452	530
30079	13549	7347	2271	8576	4910	1701	4299	354	229	1368	0
30081	8782	5154	1608	5626	3688	1080	2806	280	241	228	499
30083	12442	6390	2333	7502	4276	1533	4448	515	382	639	522
30085	13907	7529	2956	8088	5020	1866	5131	801	479	660	629
30087	15907	8743	2715	8752	5461	1633	6474	573	815	667	912
30089	12506	6232	1980	7192	4344	1357	4727	574	307	450	582
30091	16293	8655	3294	9815	5741	2225	5585	202	419	1213	461
30093	9462	5258	1888	5421	3548	1210	3697	845	276	185	579
30095	11467	6253	1995	6812	4206	1306	4232	187	420	324	621
30097	10519	6131	2054	7131	4630	1499	2896	174	172	538	318
30099	11909	6514	1938	7266	4642	1339	4026	77	420	368	550
30101	12051	7237	1922	7523	4937	1271	3989	300	686	375	473
30103	18440	8821	3000	10286	6286	2107	7190	738	0	1190	405
30105	13105	7467	2141	7809	5035	1541	4547	423	541	813	419
30107	14259	7075	2503	7940	4744	1590	5472	200	278	1190	500
30109	14972	8503	2916	9056	5531	1832	5280	336	371	1147	406
30111	9142	5464	1672	5655	3855	1151	3104	561	446	165	535
31001	10816	6287	2373	7503	4667	1828	2791	255	271	373	552
31003	14156	7482	2784	9493	5441	2087	4002	258	255	544	706
31005	16648	10695	638	11362	8600	67	5267	324	267	1381	67
31007	17747	10424	3595	10715	6911	2247	6373	652	500	1019	911
31009	20043	9991	4122	12278	7000	2939	6983	357	765	1739	165
31011	14631	8292	3017	10148	6214	2378	3844	217	88	744	819
31013	11841	6528	3013	7755	4644	2238	3511	580	363	333	723
31015	15748	7842	3023	10363	5555	2368	4612	402	335	784	490
31017	12838	6256	2517	8604	4452	1947	3679	596	483	458	625
31019	10037	6395	1754	6665	4582	1254	2904	416	492	296	512
31021	11698	6697	2734	7933	4780	1964	3223	402	229	577	621
31023	13073	7085	2621	8498	4931	1901	4040	645	214	458	714
31025	10607	6216	2091	7023	4459	1601	3076	561	225	366	524
31027	14919	8031	2776	10123	5855	2132	4124	367	275	654	652
31029	13207	7277	2489	8339	5209	1851	4391	352	219	708	576
31031	15258	8144	2939	11177	6444	2454	3509	248	259	604	697
31033	11365	6649	2225	7448	4716	1663	3345	356	320	524	579
31035	12844	6915	2453	8414	4814	1776	3788	321	350	439	614
31037	11335	6696	2254	7724	4875	1683	2992	407	293	411	525
31039	11694	6721	2333	8008	4902	1738	3072	316	286	531	622
31041	13211	7080	2667	8819	5052	2051	3804	379	338	554	541
31043	11832	6986	1473	7952	5790	1213	3357	298	884	229	282
31045	11362	6861	2146	7397	5041	1574	3553	834	286	435	529
31047	11448	6201	2111	7354	4767	1700	3502	451	233	248	431
31049	14946	8142	3297	9720	5793	2336	4568	330	288	1190	764
31051	12656	6840	2420	8327	4857	1894	3779	355	220	577	696
31053	10408	6822	1919	6990	4977	1399	2948	493	306	368	557
31055	10529	6060	2232	6909	4419	1658	3107	351	278	211	525
31057	14161	7916	2596	8261	5236	1769	5385	151	159	727	873
31059	14242	7503	2853	9410	5159	2104	4239	649	259	597	666
31061	12308	6975	2429	8638	5302	1873	3198	226	203	523	579
31063	14514	7724	2835	9384	5210	2108	4584	421	453	780	579
31065	13353	6957	2582	8830	4819	1875	3933	544	188	557	527
31067	10842	6428	2084	7344	4670	1598	2858	377	286	323	559
31069	14895	9504	1652	10516	7477	1281	3523	145	63	363	668
31071	11202	6943	1979	7547	5078	1461	3062	321	402	233	668
31073	13290	7125	2512	8992	5000	1907	3722	359	270	766	492
31075	18152	9258	3348	11273	6318	2545	6341	871	174	833	841
31077	16712	9214	3532	10610	6334	2581	5394	424	327	942	991
31079	11152	6547	1593	8150	5015	1228	2455	379	281	193	408
31081	11597	6688	2610	8151	5039	2079	2957	343	163	336	629
31083	12908	6796	2793	8735	4925	2153	3663	286	129	741	476
31085	17210	8594	3042	9196	5441	2049	7483	958	524	1245	510
31087	12332	6675	2582	7709	4608	1862	4045	224	381	608	802
31089	14044	7367	2664	9587	5502	2094	3905	699	324	575	531
31091	15065	8245	3245	9337	5500	2054	5207	310	451	609	1185
31093	10819	5849	2161	7219	4036	1613	3066	404	180	430	510
31095	12195	6479	2444	8246	4801	1826	3356	219	241	438	646
31097	13070	6945	2649	8407	5005	1997	3898	295	441	563	641
31099	12825	7058	2576	8111	4950	1869	4198	539	311	542	746
31101	12047	6720	2490	7959	4822	1823	3559	311	452	461	780
31103	19392	10098	3941	12314	6971	2990	6422	755	441	1186	1010
31105	11382	6668	2377	8202	5134	1941	2518	46	34	539	559
31107	14159	7326	2883	9112	5223	2205	4240	361	312	798	767
31109	9984	6615	1811	6846	4851	1311	2665	352	252	215	573
31111	9851	6142	1746	6334	4293	1293	3034	421	441	351	598
31113	12995	6916	2571	8153	5005	1946	4325	202	310	768	502
31115	18484	10462	3849	10624	6796	2796	6946	344	667	935	935
31117	15245	8473	3264	10609	6318	2464	4636	691	91	1700	0
31119	10710	7416	1193	7349	5506	807	2933	634	285	210	549
31121	11338	6124	2493	7528	4417	1842	3276	313	199	609	583
31123	13133	7596	2558	8597	5390	1866	4062	589	349	741	564
31125	12109	6781	2317	7561	4506	1569	4015	635	453	711	649
31127	11133	6365	2324	7364	4618	1690	3150	254	336	522	505
31129	11429	6275	2399	7661	4466	1637	3242	294	236	373	629
31131	10743	6571	2021	7383	4877	1567	2856	265	246	423	586
31133	14114	7607	2628	9555	5671	2004	3930	322	339	923	542
31135	15349	8936	3051	10458	6499	2369	4293	593	232	751	725
31137	11595	6342	2408	8187	4803	1914	2980	247	245	458	518
31139	11890	6754	2507	8035	4812	1891	3369	500	251	501	650
31141	10075	6405	1716	7175	4889	1294	2410	319	210	275	533
31143	13537	7518	2710	8705	5311	1967	4285	275	261	702	802
31145	10722	5959	2281	7055	4398	1725	3241	381	278	282	571
31147	12191	6961	2675	8020	4898	1859	3636	296	520	440	675
31149	16188	8856	3589	11074	6332	2827	4564	579	540	752	807
31151	11154	6440	2304	7704	4753	1750	2830	459	249	266	432
31153	9588	5849	1790	6547	4177	1285	2605	311	291	196	519
31155	10718	6094	2229	7140	4406	1668	3055	398	287	470	505
31157	9807	6668	1488	6791	4997	1081	2580	420	225	238	566
31159	11201	6324	2164	7452	4499	1619	3255	409	238	261	520
31161	12476	8060	1617	8276	6049	1214	3524	339	141	635	680
31163	13088	7457	2659	8518	5350	1991	3600	286	167	827	583
31165	24358	13368	5516	16463	9895	4137	7884	916	811	1884	905
31167	11292	6263	2098	7348	4395	1592	3359	217	188	518	607
31169	15901	7678	2937	10347	5498	2247	4913	448	340	547	651
31171	16198	8748	2973	8802	5405	1901	6874	1162	144	90	1784
31173	15304	7822	3261	10198	5830	2505	4361	435	204	688	617
31175	12877	7293	2765	8224	4923	1972	4063	818	468	510	597
31177	10091	6348	1856	6598	4607	1297	3068	357	266	404	561
31179	11121	6216	2261	7531	4578	1710	3113	330	363	393	554
31181	11558	5969	2116	7810	4483	1650	3184	403	222	605	419
31183	22125	10375	3971	13231	7779	3125	7529	442	1010	1221	731
31185	11434	6715	2446	7681	4749	1817	3159	313	410	452	522
32001	10192	5778	2688	5757	3847	1639	4073	755	472	171	582
32003	7857	4787	1890	4640	3079	1191	2900	377	420	73	604
32005	9155	5641	2216	5482	3715	1484	3400	627	196	73	590
32007	9269	5541	2193	5635	3722	1502	3330	519	363	81	558
32009	37172	16828	7109	13766	8906	3078	22859	828	172	4078	0
32011	31316	14775	6502	16079	9237	4123	14198	1067	1174	2451	1672
32013	9661	5628	2191	5778	3859	1532	3586	435	343	274	648
32015	11538	6173	3504	6095	4175	1576	5240	671	768	429	770
32017	11801	6842	2669	6940	4675	1883	4548	111	52	1296	1496
32019	9541	5593	2166	4918	3347	1213	4277	665	535	298	715
32021	13167	7511	3175	7429	5138	1635	5282	278	142	497	742
32023	9914	5492	2593	5354	3485	1621	4198	526	343	255	656
32027	14942	7886	3386	8517	5375	2199	5922	352	433	336	745
32029	15584	8802	3709	8046	5293	2269	7438	606	298	919	1516
32031	8562	5169	1972	4740	3228	1237	3490	648	463	282	520
32033	11659	6021	2918	5878	3460	1545	5471	484	372	437	1135
32510	10003	5719	2673	5997	3915	1693	3665	781	418	64	548
33001	14195	7595	3531	8826	5399	2473	4964	995	561	467	822
33003	17165	9022	4515	10945	6496	3224	5760	1024	624	575	965
33005	16435	8798	3771	9974	6195	2665	5994	1292	513	609	921
33007	15078	7853	3358	8892	5439	2352	5692	1231	478	878	945
33009	17736	9441	4221	11417	7046	3100	5865	1205	556	858	1107
33011	12485	6949	3026	8128	5147	2233	3979	938	312	367	687
33013	13144	7309	3097	8226	5238	2213	4540	1057	433	428	749
33015	12955	7204	3091	8293	5233	2211	4346	1086	403	391	691
33017	12925	7229	2990	8229	5252	2143	4332	884	444	506	667
33019	15176	8088	3521	9717	5676	2534	5081	1028	564	668	900
34001	17369	10126	4435	10147	6724	2765	6417	1596	568	356	783
34003	17770	10673	4125	10244	7033	2539	6830	2012	510	418	993
34005	16943	9981	4177	9778	6515	2593	6492	1710	510	342	795
34007	16815	9736	4118	9794	6463	2549	6294	1647	543	325	807
34009	19100	11371	4631	11101	7529	2885	7016	1756	533	487	745
34011	17622	10194	4714	10145	6560	2795	6844	1904	620	354	817
34013	19310	11885	4437	10789	7355	2597	8027	2293	822	367	958
34015	15752	9079	3702	8906	5954	2267	5888	1470	437	309	821
34017	16720	10892	4430	9971	7169	2776	6262	1595	609	362	867
34019	17799	10182	4266	10026	6672	2639	7034	1736	726	526	712
34021	18184	10598	4756	10750	7052	2969	6846	1926	561	211	958
34023	15235	9025	3853	9149	6085	2490	5602	1446	403	283	771
34025	16524	9750	4138	9646	6456	2590	6491	1667	429	360	827
34027	16670	10207	4040	9634	6584	2455	6631	1868	527	372	866
34029	15330	8855	4223	8922	5759	2569	5973	1570	355	282	744
34031	17232	10239	4370	10222	6872	2685	6506	1971	576	291	859
34033	16896	9357	3838	9337	6076	2342	6293	1435	510	450	909
34035	16070	9527	3856	9337	6316	2426	6345	1597	591	314	865
34037	18551	10584	4298	10241	6925	2695	7038	1735	468	516	838
34039	17286	10393	4157	10343	6909	2587	6375	1703	481	353	836
34041	16156	9370	4033	9522	6346	2577	6076	1724	356	577	729
35001	8510	5408	1615	5111	3680	1080	3028	863	240	108	547
35003	19664	10174	3161	9688	6543	1941	9260	911	948	1283	1033
35005	8417	4881	1578	4869	3225	1040	3031	922	137	214	450
35006	9887	5585	1769	5498	3769	1146	3879	1225	107	395	377
35007	11230	6396	2115	6340	4399	1411	4402	1054	177	501	712
35009	7818	4698	1425	4607	3148	929	2867	861	168	161	442
35011	14179	7684	2629	7958	5182	1754	5709	1067	252	457	601
35013	8554	5113	1653	5078	3426	1092	3004	837	334	87	444
35015	8862	5560	1646	5307	3764	1089	3058	731	283	132	553
35017	9688	6028	1874	5308	3827	1172	3940	1115	283	257	573
35019	12555	6895	2334	6322	4222	1326	5486	1125	208	556	951
35021	31115	15218	4552	15448	10012	2782	14839	2276	35	2873	379
35023	13966	7231	2326	6754	4180	1336	6608	881	298	509	1559
35025	7739	4592	1481	4703	3188	996	2652	699	173	158	455
35027	10319	5801	1840	5650	3971	1240	4198	892	260	451	479
35028	9929	6483	1851	5851	4193	1215	4064	1061	330	205	477
35029	9431	5401	1603	5360	3578	1017	3595	847	154	345	554
35031	10527	6312	1754	5720	3980	1092	4347	933	448	175	584
35033	15730	8827	2623	6993	5023	1472	8022	1585	908	1089	639
35035	8657	5191	1561	4806	3447	1000	3446	887	281	216	436
35037	11186	6378	2089	6169	4254	1315	4497	805	209	722	409
35039	10974	5876	1852	5719	3755	1156	4708	1090	205	412	627
35041	9690	5714	1809	5608	3799	1182	3613	812	163	295	580
35043	8199	5174	1503	4837	3472	991	3008	841	131	223	393
35045	8629	5338	1579	4922	3479	1038	3309	925	177	176	550
35047	11180	6620	2068	5726	3888	1212	4942	1141	211	502	858
35049	8880	5364	1621	5095	3562	1057	3375	1028	312	193	450
35051	9950	6091	1875	5645	3911	1182	3856	1010	106	350	559
35053	11746	6759	1924	6689	4435	1184	4532	1052	193	488	950
35055	11045	6287	2060	5843	3891	1250	4572	1105	150	478	993
35057	9502	5739	1818	5066	3611	1125	3969	998	278	293	480
35059	13720	7431	2480	7086	4950	1634	6125	1232	227	685	851
35061	8412	4968	1525	4443	3163	902	3460	849	213	215	531
36001	17346	10482	4678	11245	7299	3288	5724	1018	762	303	801
36003	18049	10603	5089	11589	7346	3581	5923	676	778	862	491
36007	16892	9365	5223	11049	6706	3783	5370	658	776	366	681
36009	16899	10155	4419	10882	7116	3170	5595	661	837	616	583
36011	15988	9100	4407	10584	6583	3259	5031	486	810	478	624
36013	16055	9828	4237	10762	7046	3106	4851	660	603	488	573
36015	15407	8455	5171	9981	5807	3679	5056	709	485	468	709
36017	18363	10467	5431	11397	7143	3726	6413	591	845	930	682
36019	18781	10780	6019	12844	7872	4386	5501	835	557	600	748
36021	18759	10320	5723	11979	7298	4087	6347	696	536	657	756
36023	15950	9494	4487	10523	6744	3214	4922	679	793	392	639
36025	20691	11390	6242	12304	7484	4160	7784	819	869	1328	580
36027	17948	10637	5275	11681	7360	3746	5883	844	677	452	699
36029	16134	9288	4394	10345	6577	3173	5384	691	664	301	732
36031	21454	11733	6949	13876	8266	4968	7047	874	744	1197	529
36033	18571	9975	5959	12107	7132	4311	5952	981	612	565	666
36035	14992	8321	4718	10009	6037	3448	4577	517	387	576	592
36037	15842	9626	4105	10035	6666	2855	5435	631	691	697	603
36039	18858	10967	4924	11864	7782	3528	6570	888	840	707	772
36041	33410	18991	9534	20031	12807	6324	12309	963	1549	3164	405
36043	15790	8841	4749	10155	6259	3377	5328	555	639	883	589
36045	14112	8014	3963	9030	5643	2845	4634	496	645	404	515
36049	16208	9483	4612	10521	6657	3319	5185	510	575	568	546
36051	15647	9348	4025	9823	6495	2815	5405	589	669	703	569
36053	15765	9062	4793	9938	6184	3288	5428	588	747	524	631
36055	16977	9862	4605	10475	6688	3158	6081	848	828	330	926
36057	16078	8710	4704	10871	6673	3664	4807	436	388	506	556
36059	23702	14749	5689	15783	10786	4190	7602	1226	854	505	1162
36061	20226	10307	5900	15310	8525	5102	4434	130	95	91	484
36063	15382	9076	3976	10071	6644	2957	4970	708	506	390	682
36065	15751	9137	4427	10292	6571	3212	5142	581	795	454	609
36067	16360	9632	4886	10847	6791	3521	5111	643	552	267	716
36069	15678	9393	4276	10270	6666	3050	4992	652	760	451	551
36071	18863	11347	4999	12590	8289	3721	5860	837	592	356	811
36073	14802	8665	3871	9859	6372	2898	4553	597	466	472	523
36075	16564	9691	4726	10564	6706	3308	5585	678	757	505	584
36077	17551	9933	5227	11135	6885	3669	5926	751	632	917	518
